Country,Year,Gender,BMI,Alcohol,Tuberculosis,Life Expectancy at birth,Syphilis,HIV/AIDS,Self-harm,Stroke,Natural disasters,Epilepsy,Parkinson disease,Alzheimer disease and other dementias,Alcohol use disorders,Diabetes mellitus,Other nutritional deficiencies,Preterm birth complications,Road injury
South Africa,2015,Female,29.3,3.47,8.051356018,65.34,0.465071113,46.98500087,2.782357758,18.56951903,0,0.657267147,0.573247562,2.805630455,0.250489969,18.86769066,0.047903172,2.75128949,2.989770498
South Africa,2010,Male,24.7,16.24,15.21942609,55.04,0.520319265,82.78727026,9.421536715,15.09135779,0.0122486,1.215813519,0.479995977,1.045598082,0.701506119,12.22715958,0.029783381,3.322718628,10.9532722
South Africa,2010,Female,28.9,3.66,10.26275476,59.24,0.348930822,95.87926392,3.196666592,18.20313993,0.007737214,0.705766701,0.470225695,2.320463575,0.23764204,16.52533741,0.045641665,2.684017517,3.715475888
South Africa,2000,Male,24.1,15.86,15.30570691,53.08,0.47093268,69.52054768,7.875352227,14.02523748,0.0590232,0.847517044,0.395735991,0.871670597,0.661303606,8.380408252,0.070404145,3.653195923,14.25665099
South Africa,2000,Female,27.9,3.58,10.3466889,58.63,0.314822032,78.63487487,2.214235298,15.3385442,0.03750211,0.447291933,0.342326444,1.654745739,0.207942852,10.83229634,0.082662776,2.950984589,5.523643185
South Sudan,2019,Male,25.05333333,5.883121191,2.323327431,60.83,0.204379352,4.235000028,0.314336004,1.735493094,0.083636626,0.096165656,0.074132669,0.211622818,0.041372686,0.729272456,0.017048795,2.398925339,2.710240047
South Sudan,2019,Female,25.05333333,5.883121191,1.44759108,64.84,0.146696679,3.679847079,0.111040483,1.805982545,0.05063248,0.05625047,0.050520074,0.331394477,0.012078398,0.582635715,0.024761558,1.940535263,1.352418733
South Sudan,2015,Male,25.05333333,5.883121191,3.595003845,59.8,0.206041762,4.83499996,0.280107041,1.424138723,0.289132774,0.065405969,0.175268513,0,0.035384826,0.639712427,0.017085424,2.362000748,0.075210653
South Sudan,2015,Female,25.05333333,5.883121191,2.218133087,64.3,0.15169476,4.108518599,0.104525848,1.656421139,0,0.050954052,0.043971449,0.273324756,0.010923998,0.529856886,0.024672031,1.906859894,1.169894239
South Sudan,2010,Male,25.05333333,5.883121191,3.181665909,59.2,0.178046021,4.787999999,0.251828053,1.410576618,0,0.076200446,0.056132032,0.143229777,0.031786683,0.564533911,0.021030689,2.458817276,1.612445956
South Sudan,2010,Female,25.05333333,5.883121191,1.96244661,63.08,0.135758105,4.567033562,0.094763066,1.462321675,0,0.045728118,0.037325691,0.22422919,0.009651396,0.463402327,0.027502546,1.982065918,0.794700196
South Sudan,2000,Male,25.05333333,5.883121191,2.046280159,52.05,0.138127508,2.581999981,0.195769321,1.112587108,0,0.064824262,0.036290185,0.081267556,0.025014837,0.410108712,0.050962224,2.207745575,0.772958178
South Sudan,2000,Female,25.05333333,5.883121191,1.274343491,56.38,0.108261635,2.238240582,0.0684325,1.030173899,0,0.038922018,0.022932109,0.123599804,0.006539169,0.307069757,0.045809489,1.836879089,0.420041834
Spain,2019,Male,25.05333333,19.94,0.167898859,80.68,0.00679565,0.423850335,2.623334954,12.37252997,0,0.381541813,2.580645191,13.80157942,0.282963303,3.533503078,0.06956972,0.141429111,1.393257161
Spain,2019,Female,25.05333333,5.76,0.10245672,85.68,0.002133618,0.114466078,0.986151644,16.63097025,0,0.442414403,2.362216136,28.53692491,0.050432902,4.23998827,0.077133983,0.111217312,0.43604186
Spain,2015,Male,27,17.9,0.157766793,79.66,0.009350688,0.542900524,2.70681067,27.31338209,0.151098345,2.21963163,12.13495803,0,0.284977367,3.68773998,0.063222262,0.14521249,0.019356013
Spain,2015,Female,24.9,5.16,0.094489751,84.94,1.05E-05,0.12470168,0.979093814,18.19265275,0.002546809,0.383596034,2.128245333,26.39728438,0.049458783,4.840483196,0.07516273,0.116743229,0.470651451
Spain,2010,Male,27,15.86,0.27710785,78.76,0.008539227,0.911413013,2.520787245,13.46778124,0.006438658,0.262102141,1.731944399,8.50825626,0.303902832,3.474212582,0.068789796,0.223043188,2.001299367
Spain,2010,Female,25.3,4.67,0.137362741,84.58,0.003184759,0.223615799,0.733671722,19.5670878,0.004570996,0.24803547,1.533749673,18.72155923,0.039624185,4.950128891,0.124072368,0.190066185,0.553700643
Spain,2000,Male,26.5,19.34,0.347292666,75.69,0.009185919,1.518414547,2.639809361,15.73553384,0.005864272,0.16120101,0.887414658,5.424872921,0.266668926,3.0641664,0.052294339,0.234760738,4.811846007
Spain,2000,Female,25.6,5.92,0.188659668,82.48,0.002060254,0.338044539,0.862475265,23.36232925,0.004132034,0.126399452,0.91178644,11.54490399,0.042330019,5.160825676,0.096474576,0.192107624,1.483154033
Sri Lanka,2019,Male,25.05333333,1.19,0.504930618,73.8,0.008014717,0.024554103,2.285473806,3.511608905,0,0.152561012,0.087883409,3.182093107,0.076604178,5.704384844,0.003192418,0.299332956,3.320264317
Sri Lanka,2019,Female,25.05333333,4.75,0.264288471,79.81,0.006783301,0.014732412,0.691944323,3.293455208,0,0.116832726,0.079796766,3.756504109,0.005682573,6.755946117,0.00689832,0.236819743,0.879441801
Sri Lanka,2015,Male,22.4,1.2,0.608250038,73.05,0.009614999,0.045942012,2.440240317,14.40489875,0.173779581,0.078685185,2.824419826,0,0.081823606,5.137105281,0.002602075,0.388996567,0.024303468
Sri Lanka,2015,Female,23.6,4.78,0.318367456,79.41,0.007887688,0.023871953,0.724777898,3.11553547,0.012265121,0.115839957,0.067542804,3.172792828,0.005593403,5.836871364,0.005040453,0.302860548,0.543135863
Sri Lanka,2010,Male,21.9,1.11,0.648968769,69.44,0.009483905,0.004541317,3.252392842,4.223215559,0.022116822,0.215248773,0.044796118,2.520747191,0.285147469,4.632962148,0.003192992,0.478596266,2.402115381
Sri Lanka,2010,Female,23,4.5,0.339680264,77.26,0.006278491,0.005655131,1.186678756,3.744635323,0.014412806,0.141018301,0.036100623,2.577399955,0.010714089,4.92593539,0.0046941,0.366861242,0.472503558
Sri Lanka,2000,Male,21,0.71,1.066453506,67.92,0.008608982,0.01640935,3.658961117,4.353460105,0.00627012,0.403098074,0.040779615,2.871425756,0.686253079,1.436747736,0.005324124,0.669475638,2.702848293
Sri Lanka,2000,Female,22,2.84,0.558198212,76.3,0.007607982,0.002565227,1.353692112,3.31920024,0.003815137,0.173346879,0.025492696,2.520275194,0.026960145,1.474187099,0.006421772,0.52531076,0.139151693
Sudan,2019,Male,25.05333333,5.883121191,2.5125541,67.55,0.368567743,1.198000027,1.054261023,9.013937408,0,0.416138805,0.426623954,1.107420663,0.067884835,1.360127918,0.049173842,9.124236755,7.941298427
Sudan,2019,Female,25.05333333,5.883121191,1.737024193,70.76,0.23486893,1.133313168,0.589558121,11.56838745,0,0.318424516,0.277947783,1.476519254,0.016602102,1.710099831,0.03457367,6.912176971,3.517216611
Sudan,2015,Male,25.05333333,5.883121191,4.115275146,66.19,0.40176465,1.488000008,0.969676386,20.74003152,0.958535671,0.357912936,0.921908955,0,0.062266377,1.153478013,0.056745972,9.654484985,0.27092509
Sudan,2015,Female,25.05333333,5.883121191,2.845046234,69.71,0.271172429,1.36299998,0.537873474,10.43006288,0.008146333,0.378397553,0.22832381,1.223833535,0.01474731,1.446211961,0.040583636,7.317904846,3.059904821
Sudan,2010,Male,25.05333333,5.883121191,6.860047699,64.74,0.346906421,1.211999998,0.892476639,7.519374647,0.02253894,0.471150404,0.291261242,0.74439345,0.056620658,0.814820236,0.057465515,9.603547729,5.637584868
Sudan,2010,Female,25.05333333,5.883121191,4.742611984,68.41,0.250038837,1.090999996,0.49952837,9.121784442,0.014450836,0.353297528,0.182591965,0.99646381,0.013000638,1.151647154,0.039008443,7.302478394,2.595415106
Sudan,2000,Male,25.05333333,5.883121191,6.554548203,60.36,0.313563611,0.627999991,0.718850019,6.518990516,0,0.460832487,0.212416978,0.530733637,0.04966148,0.494166759,0.066656661,8.176620178,4.704789083
Sudan,2000,Female,25.05333333,5.883121191,4.531408463,64.67,0.257962011,0.489000005,0.457788493,7.615470534,0,0.340023604,0.122245393,0.705510509,0.011351036,0.693527843,0.035573405,6.268400757,2.250210896
Suriname,2019,Male,25.05333333,11.74,0.01479527,68.5,0.001992804,0.095,0.113260119,0.312735162,0,0.010670022,0.015520692,0.046182093,0.01446895,0.143777037,0.000397551,0.029877344,0.070368226
Suriname,2019,Female,25.05333333,3.1,0.001891365,74.63,0.001239359,0.043,0.034250658,0.302571409,0,0.007636117,0.012148183,0.071169037,0.001772734,0.142485562,0.00070141,0.021512464,0.018719593
Suriname,2015,Male,25.3,10.04,0.0126775,69.5,0.002076173,0.101,0.106290515,0.285392112,0.007714556,0.01145135,0.030988132,0,0.011937361,0.107413454,0.000315868,0.036351326,0.000989905
Suriname,2015,Female,27.6,2.62,0.001620638,75.85,0.001278471,0.04,0.032161257,0.227457828,0,0.006892644,0.008762131,0.047841296,0.001472764,0.107526705,0.000551373,0.026046667,0.013297311
Suriname,2010,Male,25,2.56,0.018337715,68.71,0.00234193,0.11,0.104309573,0.218479189,0,0.008639279,0.009047316,0.025935533,0.010652985,0.088071386,0.000275794,0.040380781,0.082230322
Suriname,2010,Female,27.2,9.99,0.002344216,75.12,0.001523788,0.064000001,0.030759305,0.207792716,0,0.006235785,0.007060912,0.040401437,0.001193546,0.088440865,0.00049612,0.02924942,0.020769677
Suriname,2000,Male,24.3,2.11,0.005587453,67.13,0.001834823,0.097,0.076945013,0.208699255,0,0.008054273,0.006448617,0.018791257,0.008885664,0.062508837,0.000317983,0.043590096,0.093984278
Suriname,2000,Female,26.4,8.46,0.0008165,72.98,0.000959578,0.087,0.024381598,0.194242781,0,0.005177653,0.004715441,0.029703375,0.00093819,0.064178172,0.000499762,0.031445351,0.027015722
Sweden,2019,Male,25.05333333,13.85,0.013084515,80.83,1.30E-06,0.007694311,1.002416991,2.688694064,0,0.062845718,0.5507503,3.888770387,0.278253346,0.993715408,0.005277712,0.027777281,0.24187665
Sweden,2019,Female,25.05333333,4.27,0.010892941,83.97,1.64E-06,0.004983031,0.477051204,3.346064727,0,0.057703891,0.392253404,7.028090555,0.080385446,0.840652022,0.008806358,0.02252607,0.073212391
Sweden,2015,Male,26.7,14.04,0.008310771,79.97,1.56E-06,0.01361569,1.064793251,8.951485928,0.041270342,0.36044021,3.067251646,0,0.255954081,0.905148213,0.003219472,0.035865015,0.010644527
Sweden,2015,Female,25.3,4.3,0.016775166,83.5,1.83E-06,0.002077506,0.471405114,3.783062846,0,0.044595739,0.31705296,5.940739694,0.079738565,0.794635568,0.007382092,0.025494942,0.07989633
Sweden,2010,Male,26.4,14.65,0.016685238,79.41,0.001039358,0.008557351,0.972292039,3.300840555,0.000582613,0.078051931,0.315831987,2.257945441,0.327701594,0.888647342,0.007379851,0.028063705,0.204982169
Sweden,2010,Female,25.1,4.44,0.019253777,83.15,2.38E-06,0.00315467,0.411316424,4.916116086,0.000409947,0.063087046,0.253775844,4.825287281,0.076286659,0.828032093,0.017174208,0.023253953,0.080129124
Sweden,2000,Male,25.6,13.4,0.036857208,77.28,2.11E-06,0.022698051,0.90164575,4.342104847,0.000578376,0.074439751,0.18730708,1.445485183,0.415035775,0.755616412,0.012375734,0.029299032,0.445475807
Sweden,2000,Female,24.6,3.94,0.033836347,81.79,1.80E-06,0.004063525,0.436645161,6.302648541,0.000416171,0.043977513,0.15673482,2.995709864,0.103496771,0.843495809,0.007428914,0.019874135,0.152778829
Switzerland,2019,Male,25.05333333,17.18,0.012418075,81.75,0.000722817,0.021852138,0.859007038,1.577066321,0.002301284,0.082973325,0.510287885,2.350317678,0.1674508,0.533896845,0.010149945,0.057724346,0.139896878
Switzerland,2019,Female,25.05333333,5.45,0.008835929,85.08,0.000783399,0.007180372,0.390047713,2.340503831,0.001613584,0.075528512,0.346841883,4.841932952,0.061479278,0.487916025,0.007137637,0.047171991,0.053103121
Switzerland,2015,Male,26.6,17.58,0.0094798,80.64,0.00105255,0.03140825,0.843346747,5.553236183,0.035769483,0.487131718,2.154065245,0,0.174194298,0.488422214,0.007568972,0.065905069,0.006558275
Switzerland,2015,Female,23.7,5.59,0.007315796,84.5,3.38E-07,0.006260409,0.398167493,2.412096049,0.007696714,0.076741426,0.344216604,4.731444307,0.065167344,0.510283997,0.007450576,0.047821997,0.070553031
Switzerland,2010,Male,26.4,17.55,0.014625529,80.03,0.002121087,0.034360122,0.764411746,1.687311273,0.00916389,0.044238664,0.38818739,1.706740347,0.174213313,0.457472477,0.001083652,0.052481653,0.254258044
Switzerland,2010,Female,23.8,5.56,0.013512499,84.18,5.16E-07,0.010727864,0.365772804,2.436842239,0.006504393,0.048643367,0.326433136,3.72707025,0.057573443,0.530915308,0.002135401,0.055124207,0.082741953
Switzerland,2000,Male,25.7,19.25,0.026496893,76.89,0.00103102,0.093474399,0.99176593,1.835587448,0.016425432,0.045926175,0.285412144,0.862664642,0.183162487,0.553799391,0.005128316,0.064821691,0.440083088
Switzerland,2000,Female,23.9,6.13,0.019414475,82.35,8.12E-07,0.051191194,0.451822559,3.00905275,0.011817901,0.052607954,0.223381846,1.814183105,0.061861476,0.842285052,0.00616944,0.053139044,0.169916911
Syrian Arab Republic,2019,Male,25.05333333,0.047,0.016237864,71.18,0.017106179,0.01,0.273350573,3.696615358,0,0.052133803,0.199781714,0.636322869,0.041237112,0.629045611,0.015112638,0.928537991,1.884459229
Syrian Arab Republic,2019,Female,25.05333333,0.32,0.007113721,74.26,0.013549417,0.004667499,0.05923383,4.391832675,0,0.040298798,0.167245797,0.914407313,0.009365997,0.904783052,0.017939662,0.723442192,0.665625256
Syrian Arab Republic,2015,Male,27.3,0.069,0.017119933,60.88,0.013625914,0.006,0.250446831,12.86819337,0.116461567,0.186413434,0.561289677,0,0.037696446,0.572322025,0.018710246,0.57526424,0.020235217
Syrian Arab Republic,2015,Female,29.1,0.47,0.007365311,68.37,0.009727503,0.001967292,0.062969246,3.688035227,0.005961306,0.049952672,0.130981629,0.641443045,0.008605131,0.760334036,0.022686421,0.447943941,1.220162598
Syrian Arab Republic,2010,Male,26.8,0.23,0.02128144,73.2,0.02739459,0.012,0.254516495,3.267922815,0,0.044643384,0.190195551,0.547412909,0.038609959,0.524915987,0.010515036,1.313867477,3.64012144
Syrian Arab Republic,2010,Female,28.6,1.55,0.009419308,75.63,0.020506402,0.003486631,0.060229283,3.735860371,0,0.03918612,0.141265258,0.708034417,0.008570876,0.754007472,0.012749979,1.011632454,1.17287866
Syrian Arab Republic,2000,Male,26,0.31,0.056797375,70.35,0.012286239,0.007,0.184663479,3.379366004,0,0.039897025,0.121492659,0.339736472,0.023602193,0.523021771,0.012104138,1.472540627,2.694739357
Syrian Arab Republic,2000,Female,27.8,2.01,0.023005763,72.71,0.009768543,0.004,0.055475769,4.187894958,0,0.039017021,0.107456228,0.493260163,0.00752864,0.839143031,0.016223301,1.140075493,0.919260641
Tajikistan,2019,Male,25.05333333,0.26,0.521386904,67.58,0.014451683,0.209,0.267886973,3.154693024,0,0.22924971,0.149801785,0.219160647,0.09764986,0.800873489,0.03146882,0.901969467,1.173823957
Tajikistan,2019,Female,25.05333333,1.49,0.211248116,71.55,0.005859078,0.08298561,0.130928039,3.015099082,0,0.197171629,0.104347498,0.298519886,0.029314054,0.815735944,0.004648078,0.660483307,0.286976032
Tajikistan,2015,Male,25.7,0.27,0.544054824,66.69,0.012601295,0.212000001,0.22835586,7.779756851,0.027017454,0.160095712,0.204808587,0,0.085797289,0.71552229,0.038012201,0.947422043,0.02925455
Tajikistan,2015,Female,26.1,1.5,0.220432383,70.82,0.00479495,0.056054337,0.120952614,2.900926733,0.004414956,0.186943242,0.106562326,0.275863943,0.027666321,0.70375591,0.005487843,0.69265519,0.307525805
Tajikistan,2010,Male,25.1,0.21,0.5754907,66.04,0.012734579,0.067,0.202932174,3.246194568,0.045523462,0.202828135,0.145902489,0.193853483,0.109781689,0.484792366,0.079997713,1.022508865,1.129001541
Tajikistan,2010,Female,25.3,1.17,0.233169125,70.19,0.004342955,0.023063709,0.094348749,3.146459568,0.027411622,0.168610527,0.099038679,0.263451123,0.048194935,0.46350698,0.02389158,0.746975525,0.281998451
Tajikistan,2000,Male,24.2,0.26,0.644151639,63.53,0.016265687,0,0.163438688,1.879948676,0,0.201322164,0.054814908,0.121696485,0.110238272,0.258034938,0.232230707,1.319456589,0.936852698
Tajikistan,2000,Female,24,1.37,0.26098818,67.77,0.006174369,0,0.069702348,2.27203631,0,0.17142802,0.059505,0.20827498,0.064016576,0.237302149,0.111765501,0.999677597,0.273147309
Thailand,2019,Male,25.05333333,13.75,6.826481194,74.36,0.019185094,7.449000001,5.10157888,26.21157628,0.004122705,0.454029585,2.25213552,7.614155666,0.524091702,7.969721814,0.027796327,0.876876854,17.84326545
Thailand,2019,Female,25.05333333,3.61,2.724712657,81.04,0.0169991,6.47341627,1.045339799,24.06157117,0.002794118,0.234726765,2.040341136,15.23689635,0.023989689,10.80629307,0.02936737,0.670664513,4.584633595
Thailand,2015,Male,23.8,14.16,6.891869741,74.13,0.018663641,12.15100013,4.470495602,22.84704926,0.444422209,1.865175357,6.231708744,0,0.488703634,6.532552413,0.02405444,1.107216461,0.081796289
Thailand,2015,Female,24.9,3.71,2.749650051,80.7,0.016092043,7.117846742,1.056287487,20.61172913,0.001580787,0.231029149,1.680096361,11.98464416,0.023297261,9.032963316,0.02708326,0.841423698,4.664619535
Thailand,2010,Male,23.2,11.45,6.074366028,73.24,0.020120913,16.47200031,4.175650893,19.63721178,0.179564906,0.348417684,1.512599951,4.829759393,0.452176352,4.616623487,0.02340638,1.503571754,20.04118099
Thailand,2010,Female,24.4,2.98,2.42432806,79.3,0.017119862,6.849343416,1.233244531,19.33466085,0.115924064,0.200942482,1.385703544,8.762091194,0.025887669,7.107556507,0.034500489,1.129471481,5.716815435
Thailand,2000,Male,22.3,12.91,8.941989125,67.52,0.100752229,40.01271334,5.20151548,21.29463742,0.067871528,0.202251123,1.045746392,2.909984312,0.675953735,4.859017447,0.051961796,2.791645615,19.15645303
Thailand,2000,Female,23.5,3.33,3.591467004,75.2,0.083905043,14.01051498,2.346815948,17.86365748,0.04220665,0.135889933,0.936821863,5.643165773,0.043355969,7.303715773,0.092072507,2.068531586,5.413762523
Timor-Leste,2019,Male,25.05333333,0.21,0.70686454,67.93,0.006891299,0.012799191,0.034829888,0.435041812,0,0.00453854,0.012748534,0.029265134,0.004694502,0.057432903,0.003456037,0.105436506,0.110187773
Timor-Leste,2019,Female,25.05333333,0.84,0.432215607,71.41,0.005534595,0.017,0.012949673,0.487985693,0,0.003212874,0.012825815,0.054919604,0.000422599,0.098550195,0.002639384,0.083414977,0.043739364
Timor-Leste,2015,Male,21.2,0.22,0.755457436,67.31,0.006463525,0.011235409,0.03032075,0.331357492,0.008889481,0.009714653,0.022199945,0,0.004112721,0.045870161,0.003096187,0.111114756,0.015274408
Timor-Leste,2015,Female,21.2,0.85,0.461927944,70.49,0.005306399,0.008,0.011674291,0.4199146,0,0.003139334,0.010826309,0.044887583,0.000372455,0.084602374,0.002397435,0.088288809,0.04646657
Timor-Leste,2010,Male,20.7,0.11,0.314522146,66.79,0.006162178,0.01,0.022294078,0.315817609,0,0.004116213,0.008542186,0.021250073,0.003821555,0.041414221,0.003934313,0.124055557,0.113328482
Timor-Leste,2010,Female,20.7,0.42,0.192316028,69.36,0.005189469,0.007,0.010093553,0.389874211,0,0.003187869,0.009119962,0.038589353,0.000396804,0.079208928,0.00269176,0.099568796,0.053671517
Timor-Leste,2000,Male,19.9,0.22,0.464386683,61.95,0.006389179,0.003256544,0.020442988,0.188362601,0,0.005259719,0.00449202,0.012234883,0.00400114,0.026688825,0.006545658,0.219763741,0.082728774
Timor-Leste,2000,Female,19.9,0.89,0.283311391,63.4,0.005635436,0.002758971,0.011027692,0.273413579,0,0.004168636,0.00577408,0.023474677,0.00047203,0.059361769,0.004082021,0.183996384,0.045271226
Togo,2019,Male,25.05333333,1.1,0.136035344,61.52,0.055123114,1.790000001,0.553971437,1.943852046,0,0.153902293,0.060284822,0.136254337,0.055164111,0.600287721,0.005168987,1.13327327,1.591185908
Togo,2019,Female,25.05333333,4.25,0.079788924,67.23,0.038563057,1.216969661,0.15694736,1.630440169,0,0.056220043,0.050784798,0.192152553,0.008563293,0.581202418,0.013496303,0.871505318,0.724686652
Togo,2015,Male,22.5,1,0.295226568,59.24,0.053118278,2.30300001,0.540863827,2.30618004,0.143106863,0.053479911,0.11387317,0,0.052110105,0.566386609,0.00591818,1.182187515,0.042539823
Togo,2015,Female,24.4,3.86,0.173159491,64.83,0.038371376,1.677000011,0.17051791,1.604284194,0,0.061906692,0.043726824,0.16161336,0.009139449,0.550069461,0.016224613,0.912450287,0.693059076
Togo,2010,Male,22.3,0.88,0.460936424,57.04,0.046306692,2.337000006,0.501193874,1.768351057,0.013638193,0.137320842,0.046765708,0.096743844,0.048326871,0.52274876,0.006775631,1.205870682,1.368469103
Togo,2010,Female,23.8,3.36,0.270353434,61.83,0.036711644,2.966000046,0.163994816,1.471251914,0.008705287,0.059844061,0.037496351,0.138411022,0.00865237,0.486480848,0.01975317,0.941745544,0.626530888
Togo,2000,Male,21.6,0.69,0.213807506,53.9,0.07612451,2.852999998,0.361573412,1.320252044,0,0.090955407,0.032824913,0.076282139,0.036434428,0.384956764,0.007823864,1.439586861,0.975947082
Togo,2000,Female,22.4,2.58,0.13702351,58.13,0.061341546,3.216999995,0.131164098,1.196544162,0,0.048215711,0.029594303,0.119411377,0.00639688,0.356081493,0.025227386,1.13110656,0.505115656
Tonga,2019,Male,25.05333333,0.15,0.000525,69.81,0.000336858,0,0.002628692,0.023735718,0,0.000485903,0.00273884,0.004838593,0.000732003,0.034242706,3.16E-05,0.00405751,0.026216529
Tonga,2019,Female,25.05333333,0.73,0.00042,75.61,0.000386146,0,0.0013645,0.026153235,0,0.000265584,0.001865018,0.008460423,4.49E-05,0.040458869,3.30E-05,0.004905477,0.008215872
Tonga,2015,Male,30.5,0.13,0.000735,69.45,0.000324239,0,0.003091235,0.062094431,0.00039326,0.002798717,0.004621723,0,0.000841742,0.034585832,3.45E-05,0.004252619,0.000279427
Tonga,2015,Female,33.7,0.64,0.000588,75.54,0.000376111,0,0.001544968,0.027366394,0,0.000300423,0.001919453,0.008573891,4.85E-05,0.039632343,3.43E-05,0.005183814,0.001689419
Tonga,2010,Male,30.3,0.49,0.0005775,69.14,0.000364295,0,0.003195002,0.023905986,0,0.000643945,0.002558185,0.004132515,0.000818336,0.030691342,3.32E-05,0.004518965,0.004563052
Tonga,2010,Female,33.3,2.33,0.000462,75.5,0.000411947,0,0.001570151,0.027189492,0,0.000322397,0.001915022,0.0082615,4.99E-05,0.037603994,3.78E-05,0.005552267,0.001436948
Tonga,2000,Male,30,0.6,0.00126,68.04,0.000336479,0,0.002631007,0.024931051,0,0.000506556,0.002503087,0.00338715,0.000626278,0.025495124,3.58E-05,0.004722228,0.009797585
Tonga,2000,Female,32.5,2.85,0.001008,74.2,0.000389042,0,0.001488496,0.022465696,0,0.000312363,0.001485263,0.005603606,4.64E-05,0.03394741,2.83E-05,0.005870746,0.003202415
Trinidad and Tobago,2019,Male,25.05333333,10.24,0.019239659,72.54,3.95E-05,0.082000001,0.095669135,0.439349321,0,0.019798407,0.030666629,0.097499698,0.019669449,0.697935384,0.000539667,0.046356411,0.103896108
Trinidad and Tobago,2019,Female,25.05333333,2.94,0.002302047,79.92,9.40E-05,0.113999996,0.025352393,0.382993148,0,0.012283335,0.020648235,0.117308822,0.003462279,0.577400886,0.000351035,0.036530907,0.026270351
Trinidad and Tobago,2015,Male,26.5,10.47,0.020601829,71.1,5.53E-05,0.093999999,0.109803668,0.881629165,0.00716856,0.029525565,0.093502515,0,0.022622292,0.668827773,0.000517806,0.057676693,0.002050868
Trinidad and Tobago,2015,Female,28.5,3,0.002465032,78.33,0.000107064,0.077,0.029971463,0.391932392,0,0.013509993,0.020905335,0.122098766,0.003926809,0.585138865,0.000409729,0.045321533,0.03606389
Trinidad and Tobago,2010,Male,26.1,2.74,0.022299862,68.74,4.14E-05,0.154,0.118805937,0.454538292,0.002984398,0.022238742,0.030844731,0.099632092,0.023402103,0.637628899,0.000444246,0.071579315,0.210633737
Trinidad and Tobago,2010,Female,27.9,9.5,0.002668203,75.69,8.66E-05,0.116,0.031924506,0.448027787,0.001893237,0.013172964,0.023594194,0.142511448,0.003705003,0.624193238,0.000559229,0.056611294,0.057366262
Trinidad and Tobago,2000,Male,25.2,2.37,0.025739464,66.94,4.36E-05,0.243,0.163919496,0.473550416,0,0.031545977,0.022503132,0.066371325,0.011399587,0.582272592,0.002068554,0.108982468,0.129306163
Trinidad and Tobago,2000,Female,26.6,8.64,0.003079755,72.58,0.00016881,0.195,0.042337456,0.483353456,0,0.01662453,0.016881974,0.096895687,0.00193946,0.600834657,0.000787794,0.084118834,0.042693837
Tunisia,2019,Male,25.05333333,0.53,0.06768857,74.88,0.009999347,0.229,0.269828382,3.937174973,0,0.054196031,0.274192675,0.972267078,0.026206462,0.830189292,0.003307111,0.513946487,1.368129101
Tunisia,2019,Female,25.05333333,3.61,0.068684563,79.19,0.007782954,0.032,0.113054141,4.572270245,0,0.046916106,0.194772863,1.535087827,0.004712956,0.942519439,0.00332497,0.409826084,0.560341055
Tunisia,2015,Male,25.4,0.53,0.073579646,74.58,0.009322277,0.169,0.240430228,10.36241088,0.639931183,0.256371839,0.829833759,0,0.024026449,0.722471886,0.002904148,0.539463802,0.013517058
Tunisia,2015,Female,27,3.53,0.074662323,78.83,0.007199609,0.019,0.110142337,4.251121938,0,0.044098878,0.176446372,1.277675294,0.004459157,0.836927123,0.002965714,0.425482697,0.752554403
Tunisia,2010,Male,24.9,0.37,0.080586059,73.95,0.007675624,0.05,0.250500688,3.584370058,0,0.050225832,0.233513202,0.714256706,0.023444695,0.61714209,0.002639289,0.515719603,1.786660694
Tunisia,2010,Female,26.8,2.45,0.081771829,78.21,0.006013643,0.009,0.11808555,3.95510354,0,0.04496595,0.152284706,1.070579091,0.004402245,0.719863695,0.002756677,0.399429466,0.751339298
Tunisia,2000,Male,24,0.41,0.081604042,71.94,0.006806123,0.015,0.233469554,2.980206047,0,0.056443341,0.145243627,0.47159493,0.022311383,0.390342514,0.001978097,0.743336258,1.648316001
Tunisia,2000,Female,26.2,2.62,0.08280479,76.49,0.004558519,0.008,0.124994927,3.048700098,0,0.050863271,0.092751344,0.651626585,0.004097982,0.442670633,0.001953155,0.561197865,0.653683999
Turkey,2019,Male,25.05333333,0.48,0.204297955,76.44,0.027493091,0.167,1.486283251,16.88015347,0,0.595713223,1.591079627,5.286202496,0.166497328,6.525191371,0.117168713,1.888099426,4.165535513
Turkey,2019,Female,25.05333333,3.12,0.099075865,80.67,0.022942845,0.036897802,0.51717802,27.12553843,0,0.551414425,1.848382848,12.02167407,0.015932629,11.37445083,0.186990815,1.59015213,1.407464566
Turkey,2015,Male,27,0.53,0.410715394,75.39,0.031042718,0.122999998,1.26789407,37.73819754,0.682195379,1.362340501,4.190000825,0,0.142372079,5.883135964,0.102625517,2.335235168,0.146577168
Turkey,2015,Female,28.6,3.42,0.201534173,80.06,0.026036086,0.041000001,0.509188374,24.54254277,0.007127294,0.537466358,1.553576942,9.867894083,0.014728887,10.09069693,0.157514669,1.99067926,1.987384079
Turkey,2010,Male,26.6,0.58,0.703791831,74.65,0.03363373,0.079000001,1.262692585,14.18767036,0.036608201,0.68421384,1.085121809,3.113464829,0.11212288,6.081411788,0.04194857,3.129005249,3.576053611
